User ID,Time (UTC),Publisher Category,Gender,Age,Geography,Urban Density,Income,Parental Status,Weight,Question #1 Answer,Question #2 Answer 1: Using sacred plants or other drugs,Question #2 Answer 2: Fasting,Question #2 Answer 3: Being outdoors in nature,"Question #2 Answer 4: Prayer, meditation, or contemplation","Question #2 Answer 5: Religious ceremony, practice, or ritual",Question #2 Answer: None of the above,Response Time #1,Response Time #2
839299908,2015-02-20 16:10:01,News,Male,65+,US-WEST-UT,Urban,"$0-$24,999",Unknown,0.6759973,Yes,,Fasting,Being outdoors in nature,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,57946ms,13732ms
2106642455,2015-02-20 16:10:07,News,Unknown,Unknown,US-SOUTH-LA,Urban,"$0-$24,999",Unknown,,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,18620ms,19062ms
921174035,2015-02-20 16:09:56,Other,Female,65+,US-SOUTH-LA-Baton-Rouge,Suburban,"$25,000-$49,999",Unknown,1.0611323,Yes,,,,"Prayer, meditation, or contemplation",,,8757ms,6658ms
1557081168,2015-02-20 16:10:03,News,Male,18-24,US-WEST-MT,Suburban,"$25,000-$49,999",Unknown,0.8987531,Yes,,,,,,None of the above,59548ms,12855ms
1260293447,2015-02-20 16:10:20,News,Male,45-54,US-MIDWEST-MI,Unknown,"$25,000-$49,999",Unknown,0.5299888,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,18046ms,29127ms
1569865092,2015-02-20 16:10:00,Arts & Entertainment,Female,55-64,US-SOUTH-VA,Urban,"$50,000-$74,999",Unknown,1.4661851,Yes,,,Being outdoors in nature,,,,6457ms,9408ms
1773364065,2015-02-20 16:09:59,News,Male,45-54,US-MIDWEST-MI,Urban,"$25,000-$49,999",Unknown,0.5299888,Yes,,,,,,None of the above,6888ms,8752ms
1772484942,2015-02-20 16:10:02,News,Female,55-64,US-MIDWEST-MN,Suburban,"$50,000-$74,999",Unknown,0.7424905,Yes,,,,,,None of the above,11559ms,11326ms
1131562888,2015-02-20 16:10:25,News,Male,65+,US-MIDWEST-OH,Rural,"$50,000-$74,999",Unknown,0.53795,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,35914ms,32899ms
135878762,2015-02-20 16:10:06,News,Male,45-54,US-WEST-AZ-Phoenix,Suburban,"$0-$24,999",Unknown,0.6952529,Yes,,,,,,None of the above,8954ms,14398ms
431293109,2015-02-20 16:10:04,News,Unknown,Unknown,US-SOUTH-GA-Atlanta,Urban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,5196ms,11193ms
504340265,2015-02-20 16:09:56,Other,Male,Unknown,US-SOUTH-AL,Suburban,"$25,000-$49,999",Non-parent,,Yes,,,,,,None of the above,13320ms,3562ms
1385756849,2015-02-20 16:19:54,Mobile App,Female,18-24,US-SOUTH-TX-Fort-Worth,Suburban,"$50,000-$74,999",Unknown,1.5913136,Yes,,,,,,None of the above,15552ms,9334ms
74199291,2015-02-20 16:19:47,News,Male,35-44,US-WEST-CO,Suburban,"$50,000-$74,999",Unknown,1.0703276,Yes,,,Being outdoors in nature,,,,60442ms,1671ms
1977128323,2015-02-20 16:20:05,Mobile App,Male,25-34,US-MIDWEST-NE,Suburban,"$100,000-$149,999",Unknown,0.8893823,Yes,,,,,,None of the above,12917ms,19320ms
7256128,2015-02-20 16:20:01,Mobile App,Female,35-44,US-SOUTH-OK,Suburban,"$50,000-$74,999",Unknown,1.6998464,Yes,,,,,,None of the above,5217ms,15096ms
1702159259,2015-02-20 16:19:53,News,Unknown,Unknown,US-SOUTH-NC,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,13270ms,6734ms
1192438298,2015-02-20 16:20:15,Mobile App,Female,35-44,US-NORTHEAST-NY,Rural,"$75,000-$99,999",Unknown,1.3934815,Yes,,,,"Prayer, meditation, or contemplation",,,43960ms,28417ms
1250886835,2015-02-20 16:20:09,Mobile App,Male,18-24,US-MIDWEST-OH,Suburban,I prefer not to say,Unknown,0.7985643,Yes,,,Being outdoors in nature,,"Religious ceremony, practice, or ritual",,7599ms,22249ms
1491653219,2015-02-20 16:20:01,Mobile App,Male,45-54,US-MIDWEST-KS,Urban,"$50,000-$74,999",Unknown,0.5299888,Yes,,,,"Prayer, meditation, or contemplation",,,4446ms,13722ms
706534304,2015-02-20 16:19:58,News,Male,55-64,US-NORTHEAST-PA,Rural,"$25,000-$49,999",Unknown,0.8468306,Yes,,,,,,None of the above,22731ms,10190ms
731548683,2015-02-20 16:20:15,Mobile App,Male,25-34,US-NORTHEAST-CT,Suburban,"$25,000-$49,999",Unknown,0.6666825,Yes,Using sacred plants or other drugs,,,"Prayer, meditation, or contemplation",,,56815ms,27484ms
1090881435,2015-02-20 16:20:49,Other,Female,Unknown,US-WEST-AZ,Suburban,"$25,000-$49,999",Non-parent,,Yes,,,,,,None of the above,35234ms,61006ms
1528818916,2015-02-20 16:19:59,Mobile App,Female,25-34,US-SOUTH-WV,Suburban,"$25,000-$49,999",Unknown,1.8975304,Yes,,Fasting,,"Prayer, meditation, or contemplation",,,11633ms,10874ms
1356947346,2015-02-20 16:19:57,Mobile App,Male,25-34,US-WEST-UT,Suburban,"$75,000-$99,999",Unknown,0.9859349,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,82943ms,9102ms
44331076,2015-02-20 16:19:50,Arts & Entertainment,Female,25-34,US-SOUTH-MD,Urban,"$50,000-$74,999",Unknown,1.8975304,Yes,,,,,,None of the above,2733ms,1855ms
298812399,2015-02-20 16:29:58,Reference,Male,45-54,US-WEST-CO,Urban,"$25,000-$49,999",Unknown,0.6952529,Yes,,,Being outdoors in nature,,,,16998ms,8834ms
364532981,2015-02-20 16:30:00,News,Female,55-64,US-MIDWEST-WI,Urban,"$0-$24,999",Unknown,0.7424905,Yes,,,,,,None of the above,69162ms,11103ms
241504725,2015-02-20 16:29:56,Arts & Entertainment,Female,55-64,US-MIDWEST-OH,Urban,"$25,000-$49,999",Non-parent,0.7424905,Yes,,,Being outdoors in nature,,,,6588ms,6430ms
461840917,2015-02-20 16:30:01,News,Female,55-64,US-MIDWEST-MN,Urban,"$75,000-$99,999",Unknown,0.7424905,Yes,,,,,,None of the above,9850ms,11966ms
972736914,2015-02-20 16:30:00,News,Unknown,Unknown,US-NORTHEAST-PA,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,26903ms,10483ms
862185194,2015-02-20 16:30:19,News,Male,35-44,US-WEST-CO,Rural,"$25,000-$49,999",Unknown,1.0703276,Yes,,,Being outdoors in nature,,,,12571ms,28524ms
1234761442,2015-02-20 16:30:02,News,Male,Unknown,US-NORTHEAST-PA-Erie,Urban,"$0-$24,999",Unknown,,Yes,,,,,,None of the above,13235ms,11823ms
1009951580,2015-02-20 16:29:55,News,Male,65+,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,0.6759973,Yes,Using sacred plants or other drugs,,,,,,3219ms,4453ms
1729769408,2015-02-20 16:30:06,News,Unknown,Unknown,US-MIDWEST-IL,Suburban,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,,,,12007ms,14947ms
1312629323,2015-02-20 16:30:16,News,Female,35-44,US-MIDWEST-MO,Urban,"$50,000-$74,999",Unknown,0.9265436,Yes,,,,"Prayer, meditation, or contemplation",,,6898ms,24385ms
94687309,2015-02-20 16:30:33,News,Male,65+,US-MIDWEST-MN,Suburban,"$50,000-$74,999",Unknown,0.53795,Yes,,,,,,None of the above,19141ms,36258ms
371028645,2015-02-20 16:30:10,News,Male,45-54,US-WEST-AZ,Unknown,Unknown,Unknown,0.6952529,Yes,Using sacred plants or other drugs,Fasting,Being outdoors in nature,,,,5597ms,13317ms
821189083,2015-02-20 16:30:08,News,Male,Unknown,US-MIDWEST-IA,Suburban,"$25,000-$49,999",Parent,,Yes,,,,"Prayer, meditation, or contemplation",,,13499ms,11121ms
103924293,2015-02-20 16:40:01,Reference,Male,45-54,US-MIDWEST-IL-Chicago,Suburban,"$100,000-$149,999",Unknown,0.5299888,Yes,,,,,,None of the above,32626ms,10514ms
138650317,2015-02-20 16:39:57,News,Male,45-54,US-MIDWEST-IL,Suburban,"$50,000-$74,999",Unknown,0.5299888,Yes,,,,,,None of the above,11220ms,6401ms
1452789440,2015-02-20 16:40:11,News,Male,55-64,US-SOUTH-SC,Suburban,"$25,000-$49,999",Non-parent,0.9385849,Yes,,,,,"Religious ceremony, practice, or ritual",,32665ms,19619ms
1519441720,2015-02-20 16:40:04,News,Female,65+,US-MIDWEST-MN-Minneapolis,Suburban,"$25,000-$49,999",Unknown,0.8473239,Yes,,,,,"Religious ceremony, practice, or ritual",,11660ms,12573ms
641035679,2015-02-20 16:40:09,Mobile App,Female,Unknown,US-SOUTH-NC-Charlotte,Suburban,"$50,000-$74,999",Non-parent,,Yes,,,,"Prayer, meditation, or contemplation",,,5504ms,16990ms
285399944,2015-02-20 16:39:58,Other,Male,Unknown,US-MIDWEST-IL,Rural,"$25,000-$49,999",Non-parent,,Yes,,,,,,None of the above,16964ms,5221ms
433335680,2015-02-20 16:39:55,News,Male,55-64,US-WEST-WY,Rural,"$25,000-$49,999",Unknown,0.6029365,Yes,,,Being outdoors in nature,,,,22508ms,1925ms
1133743798,2015-02-20 16:50:06,News,Unknown,Unknown,US-MIDWEST-NE,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,6985ms,19703ms
872513673,2015-02-20 16:49:52,Mobile,Unknown,Unknown,US-MIDWEST-SD-Sioux-Falls,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,9745ms,3836ms
386345147,2015-02-20 16:50:01,News,Female,55-64,US-WEST-CA,Urban,"$75,000-$99,999",Unknown,1.0533852,Yes,,,,,,None of the above,12552ms,13127ms
322330964,2015-02-20 17:00:02,Arts & Entertainment,Male,45-54,US-SOUTH-TN,Urban,"$25,000-$49,999",Parent,0.9385003,Yes,,,,,,None of the above,10419ms,4588ms
1163412298,2015-02-20 17:00:28,News,Male,55-64,US-SOUTH-OK,Urban,"$50,000-$74,999",Unknown,0.9385849,Yes,Using sacred plants or other drugs,Fasting,Being outdoors in nature,"Prayer, meditation, or contemplation",,,29734ms,29282ms
1884938839,2015-02-20 17:10:03,News,Male,25-34,US-MIDWEST-IL,Suburban,"$25,000-$49,999",Unknown,0.8893823,Yes,,,,"Prayer, meditation, or contemplation",,,18139ms,14044ms
1950062652,2015-02-20 17:09:56,News,Female,65+,US-WEST-NM,Suburban,"$25,000-$49,999",Unknown,0.92789,Yes,,,,"Prayer, meditation, or contemplation",,,21574ms,7074ms
1477696569,2015-02-20 17:10:05,Arts & Entertainment,Unknown,Unknown,US-SOUTH-GA-Atlanta,Urban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,20457ms,15522ms
1645428955,2015-02-20 17:09:59,News,Male,35-44,US-MIDWEST-IL,Rural,"$25,000-$49,999",Unknown,0.6977263,Yes,,,,,,None of the above,6775ms,9076ms
750162367,2015-02-20 17:09:58,News,Male,45-54,US-WEST-WA,Urban,"$25,000-$49,999",Unknown,0.6952529,Yes,,,,,,None of the above,11866ms,7970ms
69634890,2015-02-20 17:20:18,Mobile App,Male,18-24,US-WEST-MT,Rural,"$100,000-$149,999",Unknown,0.8987531,Yes,,,,"Prayer, meditation, or contemplation",,,5950ms,34175ms
1356006164,2015-02-20 17:20:09,Mobile App,Female,25-34,US-MIDWEST-IN,Suburban,"$0-$24,999",Unknown,0.9724165,Yes,,,,"Prayer, meditation, or contemplation",,,6700ms,25220ms
810223818,2015-02-20 17:20:00,News,Male,Unknown,US-MIDWEST-MN-Minneapolis,Urban,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,,,,7871ms,15781ms
440663483,2015-02-20 17:20:35,Mobile App,Male,25-34,US-WEST-CO,Suburban,"$100,000-$149,999",Unknown,0.9859349,Yes,Using sacred plants or other drugs,,Being outdoors in nature,,,,7444ms,50164ms
2129077067,2015-02-20 17:20:00,Mobile App,Male,18-24,US-SOUTH-NC-Charlotte,Urban,I prefer not to say,Unknown,0.9844934,Yes,,,Being outdoors in nature,,,,6562ms,14954ms
1979138051,2015-02-20 17:19:57,Mobile App,Female,25-34,US-MIDWEST-MO-Saint-Louis,Urban,"$25,000-$49,999",Unknown,0.9724165,Yes,,,,,,None of the above,19210ms,12278ms
1189890926,2015-02-20 17:20:22,Mobile App,Male,25-34,US-WEST-CA,Suburban,"$50,000-$74,999",Unknown,0.9859349,Yes,,,Being outdoors in nature,,,,7763ms,36288ms
1867264804,2015-02-20 17:19:55,Reference,Female,45-54,US-NORTHEAST-NY-Rochester,Urban,"$25,000-$49,999",Unknown,1.5177926,Yes,,,,,,None of the above,25713ms,9177ms
478692961,2015-02-20 17:20:09,News,Male,18-24,US-WEST-MT,Suburban,"$25,000-$49,999",Unknown,0.8987531,Yes,,,Being outdoors in nature,,,,8525ms,23190ms
1857190358,2015-02-20 17:20:06,Mobile App,Female,35-44,US-WEST-AZ,Suburban,"$25,000-$49,999",Unknown,2.0138004,Yes,,,,,,None of the above,6797ms,18960ms
1992111740,2015-02-20 17:19:58,Mobile App,Female,25-34,US-SOUTH-AR,Urban,"$0-$24,999",Unknown,1.8975304,Yes,,,,"Prayer, meditation, or contemplation",,,7081ms,9853ms
421036838,2015-02-20 17:29:52,Mobile,Female,25-34,US-WEST-CA,Suburban,"$75,000-$99,999",Unknown,1.6425456,Yes,,,,,,None of the above,8167ms,3062ms
2029388085,2015-02-20 17:30:04,News,Male,55-64,US-WEST-AK,Rural,"$50,000-$74,999",Unknown,0.6029365,Yes,,,,"Prayer, meditation, or contemplation",,,14958ms,14873ms
340908774,2015-02-20 17:29:56,News,Unknown,Unknown,US-MIDWEST-IL,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,4901ms,6475ms
835725996,2015-02-20 17:29:59,News,Female,18-24,US-MIDWEST-MO,Suburban,"$25,000-$49,999",Unknown,0.9011277,Yes,,,,"Prayer, meditation, or contemplation",,,7395ms,9065ms
164035521,2015-02-20 17:30:04,Arts & Entertainment,Female,55-64,US-SOUTH-TN,Suburban,"$25,000-$49,999",Unknown,1.4661851,Yes,,,,,,None of the above,9971ms,13524ms
1298588212,2015-02-20 17:30:04,Arts & Entertainment,Female,45-54,US-WEST-CA,Suburban,"$75,000-$99,999",Unknown,1.340625,Yes,,,,,,None of the above,9588ms,13501ms
2070081543,2015-02-20 17:39:55,Arts & Entertainment,Female,65+,US-WEST-OR,Suburban,"$25,000-$49,999",Unknown,0.92789,Yes,,,,"Prayer, meditation, or contemplation",,,6323ms,3792ms
1872700101,2015-02-20 17:40:17,News,Male,65+,US-WEST-CA-Los-Angeles,Urban,"$0-$24,999",Unknown,0.6759973,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,18750ms,25113ms
1958064250,2015-02-20 17:40:01,News,Unknown,Unknown,US-NORTHEAST-CT,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,6412ms,7347ms
550606620,2015-02-20 17:49:57,Mobile App,Male,18-24,US-WEST-CO,Suburban,I prefer not to say,Unknown,0.8987531,Yes,,Fasting,Being outdoors in nature,"Prayer, meditation, or contemplation",,,3859ms,7812ms
173997057,2015-02-20 17:49:58,Mobile App,Female,45-54,US-SOUTH-FL,Urban,"$0-$24,999",Unknown,1.7068988,Yes,,Fasting,Being outdoors in nature,,,,5254ms,8192ms
1359851640,2015-02-20 17:50:03,Mobile App,Male,25-34,US-NORTHEAST-NY,Suburban,"$50,000-$74,999",Unknown,0.6666825,Yes,,Fasting,Being outdoors in nature,,,,4053ms,12898ms
415703451,2015-02-20 17:50:08,Mobile App,Male,18-24,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,0.9844934,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,4686ms,16838ms
68628449,2015-02-20 17:50:16,News,Female,35-44,US-MIDWEST-OH,Urban,"$25,000-$49,999",Unknown,0.9265436,Yes,,,,,,None of the above,26176ms,24170ms
1441358732,2015-02-20 17:50:12,News,Male,65+,US-NORTHEAST-MA,Rural,"$25,000-$49,999",Unknown,0.8551653,Yes,,,,,,None of the above,9427ms,19744ms
455188746,2015-02-20 17:50:04,Mobile App,Male,25-34,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,0.9859349,Yes,,,,,,None of the above,7411ms,11799ms
2094885990,2015-02-20 17:50:37,Arts & Entertainment,Male,55-64,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,0.9385849,Yes,,,,"Prayer, meditation, or contemplation",,,26714ms,44344ms
953804941,2015-02-20 17:50:45,News,Male,55-64,US-WEST-MT,Suburban,"$25,000-$49,999",Unknown,0.6029365,Yes,,,Being outdoors in nature,,,,16429ms,8889ms
575874229,2015-02-20 18:00:04,News,Unknown,Unknown,US-SOUTH-AL,Suburban,"$50,000-$74,999",Non-parent,,Yes,,,,,,None of the above,5954ms,14477ms
422553793,2015-02-20 18:00:00,News,Female,65+,US-SOUTH-MD,Suburban,"$25,000-$49,999",Unknown,1.0611323,Yes,,,,,"Religious ceremony, practice, or ritual",,33819ms,9123ms
1630730097,2015-02-20 18:00:05,News,Male,65+,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,0.715203,Yes,,,,,,None of the above,9159ms,13421ms
1827023581,2015-02-20 18:10:33,Mobile App,Female,35-44,US-SOUTH-MS,Rural,"$25,000-$49,999",Unknown,1.6998464,Yes,,,,,,None of the above,12320ms,43560ms
419951302,2015-02-20 18:10:00,Mobile App,Female,18-24,US-NORTHEAST-MA,Suburban,"$100,000-$149,999",Unknown,0.9334339,Yes,,,,,"Religious ceremony, practice, or ritual",,7486ms,10205ms
49196581,2015-02-20 18:10:08,Mobile App,Female,45-54,US-SOUTH-GA,Urban,"$0-$24,999",Unknown,1.7068988,Yes,,,Being outdoors in nature,,,,10574ms,17355ms
402248333,2015-02-20 18:10:02,Mobile App,Male,18-24,US-MIDWEST-IL,Urban,"$50,000-$74,999",Unknown,0.7985643,Yes,,,,,"Religious ceremony, practice, or ritual",,5630ms,11331ms
866671617,2015-02-20 18:10:16,Mobile App,Male,45-54,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,0.9385003,Yes,,,Being outdoors in nature,,,,13344ms,25210ms
1960273291,2015-02-20 18:09:54,Other,Male,Unknown,US-MIDWEST-IL,Urban,"$25,000-$49,999",Non-parent,,Yes,,,,,,None of the above,2547ms,3339ms
1185812760,2015-02-20 18:10:02,Mobile App,Female,25-34,US-SOUTH-MS,Suburban,"$25,000-$49,999",Unknown,1.8975304,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,14274ms,10967ms
237348984,2015-02-20 18:10:32,Mobile App,Female,35-44,US-MIDWEST-OH,Rural,"$50,000-$74,999",Unknown,0.9265436,Yes,,,,"Prayer, meditation, or contemplation",,,6423ms,40402ms
90632849,2015-02-20 18:10:00,Arts & Entertainment,Unknown,Unknown,US-WEST-WA,Urban,"$0-$24,999",Unknown,,Yes,,,,,"Religious ceremony, practice, or ritual",,5823ms,7788ms
2012789342,2015-02-20 18:10:05,Mobile App,Female,18-24,US-WEST-UT,Suburban,"$50,000-$74,999",Unknown,1.6142273,Yes,,,,"Prayer, meditation, or contemplation",,,7234ms,13197ms
885269307,2015-02-20 18:10:03,News,Male,55-64,US-MIDWEST-IA,Suburban,"$25,000-$49,999",Unknown,0.437998,Yes,,,,,,None of the above,7741ms,10201ms
436676799,2015-02-20 18:20:06,Reference,Female,55-64,US-WEST-NV,Suburban,"$50,000-$74,999",Unknown,1.0533852,Yes,,,,"Prayer, meditation, or contemplation",,,15623ms,17489ms
1764843285,2015-02-20 18:20:05,News,Male,35-44,US-MIDWEST-IL-Chicago,Suburban,"$50,000-$74,999",Unknown,0.6977263,Yes,,,,"Prayer, meditation, or contemplation",,,7735ms,16466ms
529002542,2015-02-20 18:19:52,News,Male,35-44,US-MIDWEST-IL-Chicago,Suburban,"$100,000-$149,999",Unknown,0.6977263,Yes,,,,"Prayer, meditation, or contemplation",,,7154ms,3004ms
1934913882,2015-02-20 18:20:19,News,Female,55-64,US-SOUTH-TX-Houston,Urban,"$25,000-$49,999",Unknown,1.4661851,Yes,,,,"Prayer, meditation, or contemplation",,,12673ms,29584ms
2054014677,2015-02-20 18:20:00,News,Male,25-34,US-MIDWEST-IL,Suburban,"$50,000-$74,999",Unknown,0.8893823,Yes,,,,,"Religious ceremony, practice, or ritual",,9492ms,10047ms
409706801,2015-02-20 18:20:01,News,Female,45-54,US-SOUTH-DE,Urban,"$0-$24,999",Unknown,1.7068988,Yes,,,,,,None of the above,5672ms,5453ms
1124253858,2015-02-20 18:30:04,News,Male,35-44,US-MIDWEST-MO,Suburban,"$25,000-$49,999",Unknown,0.6977263,Yes,,,,"Prayer, meditation, or contemplation",,,10920ms,14409ms
546313074,2015-02-20 18:30:47,News,Male,55-64,US-MIDWEST-MO,Suburban,"$25,000-$49,999",Unknown,0.437998,Yes,,,,,,None of the above,34050ms,56470ms
12601070,2015-02-20 18:29:58,News,Male,65+,US-MIDWEST-IA-Des-Moines,Urban,"$25,000-$49,999",Unknown,0.53795,Yes,,,,"Prayer, meditation, or contemplation",,,1180085ms,7443ms
37435824,2015-02-20 18:39:55,News,Female,Unknown,US-SOUTH-TN,Suburban,"$50,000-$74,999",Parent,,Yes,,,Being outdoors in nature,,,,3806ms,7342ms
1960861459,2015-02-20 18:40:06,News,Unknown,Unknown,US-SOUTH-AL-Huntsville,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,9905ms,18515ms
1644104264,2015-02-20 18:40:07,News,Male,55-64,US-SOUTH-FL,Urban,"$0-$24,999",Non-parent,0.9385849,Yes,,,,"Prayer, meditation, or contemplation",,,59381ms,19487ms
1398758277,2015-02-20 18:39:59,News,Female,25-34,US-MIDWEST-IL,Suburban,"$25,000-$49,999",Unknown,0.9724165,Yes,,,,,,None of the above,9268ms,9664ms
616018144,2015-02-20 18:40:09,News,Unknown,Unknown,US-WEST-AZ,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,31488ms,10151ms
405699785,2015-02-20 18:50:33,News,Female,35-44,US-MIDWEST-IA,Suburban,"$25,000-$49,999",Unknown,0.9265436,Yes,,,,,,None of the above,9077ms,12791ms
833290077,2015-02-20 18:50:30,News,Unknown,Unknown,US-MIDWEST-WI,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,11082ms,9739ms
2097534275,2015-02-20 18:50:36,News,Female,65+,US-MIDWEST-KS-Lawrence,Suburban,"$25,000-$49,999",Unknown,0.8473239,Yes,,,,"Prayer, meditation, or contemplation",,,7159ms,15049ms
75990868,2015-02-20 18:50:36,News,Male,Unknown,US-NORTHEAST-MA,Suburban,"$50,000-$74,999",Unknown,,Yes,,,Being outdoors in nature,,,,23166ms,13989ms
1823747915,2015-02-20 18:50:29,News,Female,45-54,US-MIDWEST-NE,Suburban,"$25,000-$49,999",Unknown,0.952739,Yes,,,Being outdoors in nature,,,,12158ms,7450ms
2087917853,2015-02-20 18:50:34,Reference,Female,Unknown,US-SOUTH-AL,Rural,"$25,000-$49,999",Non-parent,,Yes,,,Being outdoors in nature,,,,27163ms,12039ms
381100169,2015-02-20 18:50:31,News,Male,55-64,US-MIDWEST-IL,Suburban,"$25,000-$49,999",Unknown,0.437998,Yes,,,,,,None of the above,4849ms,8378ms
998298415,2015-02-20 18:59:55,Arts & Entertainment,Male,45-54,US-SOUTH-GA-Atlanta,Urban,"$25,000-$49,999",Unknown,0.9385003,Yes,,Fasting,,"Prayer, meditation, or contemplation",,,12531ms,8899ms
544316027,2015-02-20 18:59:59,News,Male,65+,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,0.715203,Yes,,,Being outdoors in nature,,,,21099ms,10407ms
1242788007,2015-02-20 19:10:11,Reference,Female,Unknown,US-SOUTH-TN,Suburban,"$25,000-$49,999",Non-parent,,Yes,,,,"Prayer, meditation, or contemplation",,,6300ms,10380ms
1756453270,2015-02-20 19:10:13,Reference,Female,55-64,US-MIDWEST-IL,Urban,"$0-$24,999",Unknown,0.7424905,Yes,,,,,,None of the above,14391ms,12159ms
1466896249,2015-02-20 19:10:25,Other,Male,18-24,US-MIDWEST-IL-Chicago,Suburban,"$50,000-$74,999",Unknown,0.7985643,Yes,,,,,,None of the above,7213ms,23100ms
57635110,2015-02-20 19:20:09,Mobile App,Female,35-44,US-NORTHEAST-NY,Urban,"$25,000-$49,999",Unknown,1.3934815,Yes,,,Being outdoors in nature,,,,7094ms,22385ms
2139106754,2015-02-20 19:20:09,Mobile App,Female,18-24,US-MIDWEST-MN,Rural,"$0-$24,999",Unknown,0.9011277,Yes,,,Being outdoors in nature,,"Religious ceremony, practice, or ritual",,6010ms,22555ms
1013237857,2015-02-20 19:20:03,Mobile App,Male,35-44,US-MIDWEST-MN,Suburban,"$150,000+",Unknown,0.6977263,Yes,,,,"Prayer, meditation, or contemplation",,,8795ms,16212ms
1239950179,2015-02-20 19:20:01,Mobile App,Male,25-34,US-WEST-HI,Urban,"$50,000-$74,999",Unknown,0.9859349,Yes,,Fasting,Being outdoors in nature,"Prayer, meditation, or contemplation",,,4480ms,13981ms
836395916,2015-02-20 19:20:15,Mobile App,Female,35-44,US-WEST-CA,Urban,"$50,000-$74,999",Unknown,2.0138004,Yes,,,Being outdoors in nature,,,,11380ms,27131ms
251761546,2015-02-20 19:20:07,News,Male,65+,US-MIDWEST-IL,Suburban,"$25,000-$49,999",Non-parent,0.53795,Yes,,,,,,None of the above,29660ms,19931ms
